a,b,sse,sae,0.01,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.99
27.839839019462914,-22.782007668814813,3727110.65086526,10687.398733141943,0,0,0,0,0,0,0,0,0,0,12
-22.206670655898947,-69.04518544789921,3753541.449756069,10626.637925742063,0,0,0,0,0,0,0,0,0,0,12
27.905442426518093,-29.602033848732233,3765900.335759707,10735.28103583076,0,0,0,0,0,0,0,0,0,0,5
-23.39965652582316,-13.120270042921177,3870408.8350308686,10899.97601088865,0,0,0,0,0,0,0,0,0,0,8
27.889354562817317,-61.113288851020144,3901665.730382207,10861.759233261471,0,0,0,0,0,0,0,0,0,0,10
-23.59526411448381,0.48092724996226366,3911702.0834561237,10968.530000833238,0,0,0,0,0,0,0,0,0,0,7
28.706023511854028,49.63339188087954,4009671.5100296265,11076.018003597623,0,0,0,0,0,0,0,0,0,0,6
29.045701593226482,44.61038090430762,4096822.3958139843,11202.934408681593,0,0,0,0,0,0,0,0,0,0,15
-24.189030656028507,-8.13937897997694,4100671.102021974,11226.532254511952,0,0,0,0,0,0,0,0,0,0,11
29.180700576096143,29.849338129375155,4103897.6466653985,11226.743580089755,0,0,0,0,0,0,0,0,0,0,14
-24.128164998072265,45.39850548938162,4124318.5417608614,11239.76848566235,0,0,0,0,0,0,0,0,0,0,5
-24.33181882071665,-10.756260917063628,4148495.6207097135,11289.120165618058,0,0,0,0,0,0,0,0,0,0,18
28.51345419030838,95.31602664468988,4189725.5604355037,11217.701496158646,0,0,0,0,0,0,0,0,0,0,16
-24.562587448035615,17.707980576666756,4206991.076010647,11374.99470875163,0,0,0,0,0,0,0,0,0,0,15
-24.769275587530572,13.271358781245041,4269088.88947365,11457.36710554409,0,0,0,0,0,0,0,0,0,0,12
-24.32206047111538,68.04460021778345,4272424.463648809,11399.556036130682,0,0,0,0,0,0,0,0,0,0,6
29.870854539608388,26.715990546514433,4313067.622193834,11513.474897182037,0,0,0,0,0,0,0,0,0,0,14
-24.87581969490391,42.19737081865304,4346944.4753757985,11542.684744925791,0,0,0,0,0,0,0,0,0,0,5
-23.721685222335154,-96.24884094396229,4400860.752983525,11435.913657429723,0,0,0,0,0,0,0,0,0,0,5
-24.67506881666135,72.0141122034803,4401702.168000713,11565.5490511152,0,0,0,0,0,0,0,0,0,0,11
30.40311739000782,23.405279798692774,4477579.92639162,11733.714583601977,0,0,0,0,0,0,0,0,0,0,9
29.047020656752636,-98.27345636803781,4517043.687092252,11584.269370013393,0,0,0,0,0,0,0,0,0,0,7
-25.288138725125336,-42.059969002914045,4539208.89066881,11768.621894111135,0,0,0,0,0,0,0,0,0,0,9
-25.339793358891,-50.28651346295365,4592921.018907726,11822.107017895642,0,0,0,0,0,0,0,0,0,0,19
-24.98430466681505,-78.63848961079454,4650822.096636822,11827.0657313361,0,0,0,0,0,0,0,0,0,0,16
-25.997211661153756,3.0343286830227783,4662861.91452858,11974.794569001555,0,0,0,0,0,0,0,0,0,0,10
30.413300127484746,78.70288226893607,4671532.5034608925,11904.620664123366,0,0,0,0,0,0,0,0,0,0,11
-26.077699462492674,42.53447960526785,4733878.377921742,12046.081814137742,0,0,0,0,0,0,0,0,0,0,10
31.369858824982657,-18.12419333602695,4814275.21324656,12152.464899828743,0,0,0,0,0,0,0,0,0,0,9
31.281251221640986,49.460738765760084,4821908.748249943,12151.945226943211,0,0,0,0,0,0,0,0,0,0,15
31.602941885389015,38.389937754884585,4897086.745536731,12253.199521357259,0,0,0,0,0,0,0,0,0,0,6
31.50173398430104,54.14009900246069,4911460.0653679995,12258.145102445216,0,0,0,0,0,0,0,0,0,0,12
-26.717851926979506,-32.48548397909856,4970702.541462588,12337.51855741473,0,0,0,0,0,0,0,0,0,0,13
32.04982231152317,19.78985656407555,5016895.333400087,12421.715227403807,0,0,0,0,0,0,0,0,0,0,13
-27.34756196531147,12.078839826546428,5114022.372709417,12539.054865257365,0,0,0,0,0,0,0,0,0,0,8
-27.257730318819412,-26.16933117736835,5133611.384870333,12544.239266798619,0,0,0,0,0,0,0,0,0,0,12
32.3954643099749,-5.64561540046256,5138854.88948235,12570.74062558992,0,0,0,0,0,0,0,0,0,0,11
32.143330678948445,-44.17063707999249,5159805.071023313,12550.424135040428,0,0,0,0,0,0,0,0,0,0,7
32.46847175928423,43.96308368344651,5205266.4856763575,12631.710446431145,0,0,0,0,0,0,0,0,0,0,13
-27.42865893324003,-30.7082425022261,5206105.876039515,12629.304161601012,0,0,0,0,0,0,0,0,0,0,13
31.71194104293332,95.94768649645587,5208113.154776487,12528.482024256673,0,0,0,0,0,0,0,0,0,0,10
32.583032845397355,-24.645421292492102,5241048.675449371,12675.643993253572,0,0,0,0,0,0,0,0,0,0,14
-26.963086173444424,-76.78831296296404,5284486.60528057,12626.659240620813,0,0,0,0,0,0,0,0,0,0,10
-26.888111564894984,-81.72382264681796,5294878.013574804,12625.41627700488,0,0,0,0,0,0,0,0,0,0,17
-27.52687914040324,79.20732396654509,5377353.124917361,12782.164583959659,0,0,0,0,0,0,0,0,0,0,7
32.21813002698312,-81.7349111179831,5406925.816124997,12760.141428834993,0,0,0,0,0,0,0,0,0,0,16
-26.92326421455074,-94.43836407909191,5407960.759903076,12728.760348090353,0,0,0,0,0,0,0,0,0,0,14
-28.335364907357928,3.9903867498843653,5458734.189508892,12955.862874340444,0,0,0,0,0,0,0,0,0,0,11
-27.396401106883886,-90.70627142328212,5537977.110091231,12895.675551571598,0,0,0,0,0,0,0,0,0,0,14
-28.730423260352893,28.04577560724698,5613320.198807088,13135.823544955461,0,0,0,0,0,0,0,0,0,0,16
-28.496745358390257,-40.03646132344927,5613569.355050148,13103.748943777477,0,0,0,0,0,0,0,0,0,0,18
-28.894093113279595,40.796977417531224,5698734.291694776,13218.121853603465,0,0,0,0,0,0,0,0,0,0,8
34.06373718385845,3.126718043575181,5720001.271845619,13262.64289917697,0,0,0,0,0,0,0,0,0,0,9
-28.499549043112864,84.1720767280323,5747664.000534117,13209.673687488888,0,0,0,0,0,0,0,0,0,0,9
33.02274348662516,-93.64020762168379,5779536.874560348,13171.760795894852,0,0,0,0,0,0,0,0,0,0,9
34.19537762115834,43.24335413973651,5814463.464436833,13351.397908063398,0,0,0,0,0,0,0,0,0,0,7
34.353886948889055,15.414187364437112,5825893.266721339,13385.04670589784,0,0,0,0,0,0,0,0,0,0,11
-29.519559298158285,47.21969746124546,5944838.055936294,13498.834879013899,0,0,0,0,0,0,0,0,0,0,7
-29.753414344295393,13.916502613775123,5972213.961519953,13551.350527217845,0,0,0,0,0,0,0,0,0,0,11
-28.931229651293847,-78.85821906993655,5987155.1460160045,13451.820170985335,0,0,0,0,0,0,0,0,0,0,9
-29.834285575388364,2.9996227914419222,6002680.761462653,13586.400318871672,0,0,0,0,0,0,0,0,0,0,10
33.67614768158069,-96.8040068355101,6037979.540034197,13460.49630193349,0,0,0,0,0,0,0,0,0,0,8
-30.229479933143708,1.8275000554715461,6150905.472397511,13753.554071864884,0,0,0,0,0,0,0,0,0,0,10
-30.22643882873011,-3.197922011919971,6153754.004234687,13757.302230078567,0,0,0,0,0,0,0,0,0,0,7
-30.202133025065464,33.89537831082754,6163936.329504113,13759.791248838315,0,0,0,0,0,0,0,0,0,0,11
-29.837984750728992,-66.50755242854783,6236334.788842052,13765.463448944542,0,0,0,0,0,0,0,0,0,0,8
34.9451780204312,88.29771084233548,6300251.37544091,13828.792254670192,0,0,0,0,0,0,0,0,0,0,13
-30.65770116839191,21.507960538193032,6317160.674623274,13938.742451262795,0,0,0,0,0,0,0,0,0,0,10
35.4981907275903,53.70853235586662,6332127.561512045,13927.369321200345,0,0,0,0,0,0,0,0,0,0,10
-30.677192147633676,-14.12456982166907,6340092.267224699,13957.545271827814,0,0,0,0,0,0,0,0,0,0,10
-30.383413603653835,67.745645013657,6348263.513045159,13921.503821368275,0,0,0,0,0,0,0,0,0,0,12
-30.347864438132348,71.73795983078821,6354735.933110493,13918.621214631685,0,0,0,0,0,0,0,0,0,0,8
35.42368373668319,79.86977665722463,6427905.312533848,13984.753950272963,0,0,0,0,0,0,0,0,0,0,12
35.328412924733954,-73.13471412049742,6462615.512010147,14001.636521442342,0,0,0,0,0,0,0,0,0,0,7
35.12492817540479,-90.97556255975219,6519374.92417954,14010.79963348342,0,0,0,0,0,0,0,0,0,0,13
-31.118928724347228,-31.39256800873224,6554427.7371714655,14173.889910803338,0,0,0,0,0,0,0,0,0,0,7
-30.5981148027779,92.3533887172652,6572944.351914462,14119.386471936377,0,0,0,0,0,0,0,0,0,0,9
-31.34295965262079,-20.178194277986023,6609191.617475077,14243.221248378717,0,0,0,0,0,0,0,0,0,0,13
36.51269576194528,18.46165167320224,6644066.77193708,14294.793871690219,0,0,0,0,0,0,0,0,0,0,15
36.22810033440973,-46.593291992914466,6656451.656143367,14265.125815762009,0,0,0,0,0,0,0,0,0,0,8
-31.41592989760362,-29.476380018885777,6663364.031295662,14292.28783725497,0,0,0,0,0,0,0,0,0,0,11
-30.932811836610824,-69.96603528049721,6671562.711759521,14236.014276759366,0,0,0,0,0,0,0,0,0,0,6
-31.090115187385095,-60.97986162290703,6677202.534195534,14256.206995691966,0,0,0,0,0,0,0,0,0,0,9
-30.741544018620488,99.76607776250421,6680479.143546362,14215.829612521402,0,0,0,0,0,0,0,0,0,0,13
-31.627708666401517,1.4912316586049599,6687692.508901974,14341.14640823003,0,0,0,0,0,0,0,0,0,0,16
36.78267411393438,-18.594910068670202,6777452.654398397,14426.318037921108,0,0,0,0,0,0,0,0,0,0,6
-31.475346743022413,77.7277532882936,6819484.496365703,14409.432318052746,0,0,0,0,0,0,0,0,0,0,17
36.52836211026883,84.45452398321947,6879943.708960409,14465.014533567393,0,0,0,0,0,0,0,0,0,0,11
36.879032211478204,61.335862659338744,6896509.235611878,14527.44305237591,0,0,0,0,0,0,0,0,0,0,9
-31.797909393171466,-61.56842692009161,6956405.437377254,14552.176623373443,0,0,0,0,0,0,0,0,0,0,8
37.27155922277885,51.931409129851886,7015579.380180527,14663.305982511116,0,0,0,0,0,0,0,0,0,0,12
-31.55698828357498,-89.13837604313575,7052579.083386756,14590.285029615725,0,0,0,0,0,0,0,0,0,0,11
37.71863683889342,27.109338156630415,7133068.539001118,14809.936810491865,0,0,0,0,0,0,0,0,0,0,11
-31.81272664169606,-90.55516644255903,7164425.300815365,14703.244661874964,0,0,0,0,0,0,0,0,0,0,9
-32.88527585639385,20.287863698791767,7192379.920808113,14873.103723384205,0,0,0,0,0,0,0,0,0,0,17
-32.98268782780667,32.124195777311684,7248705.183331473,14925.853083456115,0,0,0,0,0,0,0,0,0,0,8
38.14053284423272,15.074311067235712,7292733.904808176,14975.098105644978,0,0,0,0,0,0,0,0,0,0,10
-33.10165352418335,-15.305906649851238,7299544.052206342,14977.000386806865,0,0,0,0,0,0,0,0,0,0,12
-32.678583502223304,-64.79718801649013,7326724.934984222,14932.919510002897,0,0,0,0,0,0,0,0,0,0,13
38.35795464044136,-3.20179626181303,7386555.546229361,15072.542745247183,0,0,0,0,0,0,0,0,0,0,10
38.05500054260446,70.08977117142945,7409277.650788507,15045.259540322952,0,0,0,0,0,0,0,0,0,0,9
-33.48952654687069,1.547083349270494,7436989.545560517,15123.05406633642,0,0,0,0,0,0,0,0,0,0,13
-33.54762448530934,18.038601903443663,7462084.81543356,15149.040885733364,0,0,0,0,0,0,0,0,0,0,12
-33.59749545502078,-3.829966246415367,7486136.411828161,15173.77805735514,0,0,0,0,0,0,0,0,0,0,10
-32.9359793055028,-83.93999579939546,7561919.087998587,15135.19541147513,0,0,0,0,0,0,0,0,0,0,12
-33.13458563380405,-82.15142290471498,7629439.857301049,15208.475566918452,0,0,0,0,0,0,0,0,0,0,16
-33.948818774335265,30.211130210336222,7644130.472691275,15329.715015431144,0,0,0,0,0,0,0,0,0,0,9
-34.01871283781442,-24.038013198369583,7699709.986238434,15370.897405080425,0,0,0,0,0,0,0,0,0,0,6
39.06889125934663,33.5550469737172,7700730.021170793,15383.489375899302,0,0,0,0,0,0,0,0,0,0,6
39.22025148442552,21.65058286831092,7746244.755639298,15435.156206327028,0,0,0,0,0,0,0,0,0,0,9
39.038338722545376,-40.374624522979154,7763140.123922046,15421.149459592905,0,0,0,0,0,0,0,0,0,0,16
39.444599276994296,18.578980710995168,7838307.638064251,15526.310677048601,0,0,0,0,0,0,0,0,0,0,10
-34.4019844294117,48.40661639920825,7880150.188773248,15543.249340691716,0,0,0,0,0,0,0,0,0,0,4
38.73663358794198,-86.55734761342346,7911536.8171354495,15479.753043475099,0,0,0,0,0,0,0,0,0,0,17
-34.407969087217666,-44.6374169053606,7936973.437684362,15588.443329173066,0,0,0,0,0,0,0,0,0,0,10
-34.702184430686756,-40.64354413918394,8045218.242083799,15699.443724444616,0,0,0,0,0,0,0,0,0,0,10
39.27201197771632,-76.57150062559865,8061739.914956644,15651.470461902547,0,0,0,0,0,0,0,0,0,0,9
40.14450330558486,8.859293754020342,8134204.342901003,15810.832094591622,0,0,0,0,0,0,0,0,0,0,8
-35.21602039786649,10.56192173850144,8165239.6608842965,15842.29048884242,0,0,0,0,0,0,0,0,0,0,15
40.222712982814585,11.10087367358328,8168218.609736943,15845.640326455712,0,0,0,0,0,0,0,0,0,0,10
39.921254742921974,82.58014232376544,8259986.29062876,15862.824909512683,0,0,0,0,0,0,0,0,0,0,4
39.74605242762766,-81.15546984981039,8296169.097572163,15870.643054286904,0,0,0,0,0,0,0,0,0,0,11
40.16260486726998,-55.609633046392034,8313178.754905708,15936.797733658028,0,0,0,0,0,0,0,0,0,0,10
-35.31748245670741,60.04475996546404,8315958.029862966,15960.841946800088,0,0,0,0,0,0,0,0,0,0,13
40.34713551044837,-78.52807951168559,8536116.277650591,16106.354498884046,0,0,0,0,0,0,0,0,0,0,8
-35.812402265768355,-55.160698249421735,8594182.963921048,16207.066241839435,0,0,0,0,0,0,0,0,0,0,17
41.2136954038931,37.813287672439714,8636864.643284157,16288.565357307541,0,0,0,0,0,0,0,0,0,0,13
-36.02101111107101,-56.82110813390131,8695033.174205497,16299.245968829386,0,0,0,0,0,0,0,0,0,0,16
-36.35708908559747,46.817889231411584,8725311.059045466,16357.79530518235,0,0,0,0,0,0,0,0,0,0,16
-36.530485669057256,22.232956430924062,8751373.934940668,16406.03693743497,0,0,0,0,0,0,0,0,0,0,13
41.28718281081004,73.48894414803593,8806029.239901863,16406.50924736271,0,0,0,0,0,0,0,0,0,0,7
41.324970413406845,-61.23395782164527,8854596.762518004,16439.539506268997,0,0,0,0,0,0,0,0,0,0,14
41.74014961602529,-13.168324224727087,8858539.640993644,16503.03116295535,0,0,0,0,0,0,0,0,0,0,13
-36.84302872083312,43.615649390536134,8933924.207740307,16558.687712140447,0,0,0,0,0,0,0,0,0,0,13
41.66881675939604,-54.312412636818095,8970633.149690447,16562.502643337997,0,0,0,0,0,0,0,0,0,0,11
-36.355000911180426,-84.61638438029031,9025066.814338923,16554.052299130148,0,0,0,0,0,0,0,0,0,0,11
42.16556065763052,-37.61923069598887,9120174.930609234,16720.062046977528,0,0,0,0,0,0,0,0,0,0,10
-36.91796819483002,-62.61902082191988,9128976.133216655,16691.567767904708,0,0,0,0,0,0,0,0,0,0,8
42.40333028479077,14.296502685383913,9140813.077838702,16764.69522229751,0,0,0,0,0,0,0,0,0,0,11
42.432347568306284,49.59528998443764,9220527.35481968,16813.50715350534,0,0,0,0,0,0,0,0,0,0,7
-37.649574694084855,14.10427766519365,9253881.31785508,16867.92564918083,0,0,0,0,0,0,0,0,0,0,11
-37.31797805255812,-60.451998195255015,9298372.481539423,16852.27082055506,0,0,0,0,0,0,0,0,0,0,13
42.663809325519,51.00846802245246,9331728.43334968,16914.4977021343,0,0,0,0,0,0,0,0,0,0,11
42.90324666265596,-59.82799276965076,9564333.232807497,17095.041083299147,0,0,0,0,0,0,0,0,0,0,15
-37.93082691648364,-58.82609105854553,9571516.655724343,17103.563924265796,0,0,0,0,0,0,0,0,0,0,13
-37.83946916374956,-67.71490572142325,9581837.960804926,17092.04282761159,0,0,0,0,0,0,0,0,0,0,13
43.40538598685208,14.02373558665677,9605493.214378487,17185.285850064534,0,0,0,0,0,0,0,0,0,0,7
43.40980308430861,-39.542135738315956,9703142.710021762,17245.924096455947,0,0,0,0,0,0,0,0,0,0,17
-38.556299939881946,-53.63159153139571,9836288.81625336,17349.42814946484,0,0,0,0,0,0,0,0,0,0,13
-38.483790145988216,-65.85451970683513,9871043.01809468,17355.787840143577,0,0,0,0,0,0,0,0,0,0,8
-38.861361941467585,45.49328834198113,9874377.545743147,17408.26530375837,0,0,0,0,0,0,0,0,0,0,9
44.055821812110594,-10.096046386110658,9927278.532485347,17472.54120747256,0,0,0,0,0,0,0,0,0,0,10
43.55447308071018,-73.67757171287315,9954855.237463335,17409.93971397838,0,0,0,0,0,0,0,0,0,0,7
-39.06004114708745,-26.53579558724759,9966114.999136003,17490.753077363977,0,0,0,0,0,0,0,0,0,0,9
43.18461073071134,-98.75658610613773,9977134.29459583,17382.211773045183,0,0,0,0,0,0,0,0,0,0,3
43.86456896079565,74.6199621015979,9997843.381368106,17487.24971191737,0,0,0,0,0,0,0,0,0,0,10
-38.29765364738764,-95.58634649704385,10002405.096396428,17413.160342503703,0,0,0,0,0,0,0,0,0,0,15
44.17372064303339,42.35529890527326,10014267.829988256,17536.317968979307,0,0,0,0,0,0,0,0,0,0,10
44.252153435280036,37.87492363060642,10040395.10641498,17564.779366448216,0,0,0,0,0,0,0,0,0,0,10
-39.26047061623108,58.782069147972095,10111806.271706225,17605.2229250285,0,0,0,0,0,0,0,0,0,0,12
44.59288078689161,-15.461478994496943,10194725.840411082,17703.471409488975,0,0,0,0,0,0,0,0,0,0,6
-39.3456247585972,-61.8064592824592,10256618.969371092,17703.890526941006,0,0,0,0,0,0,0,0,0,0,8
44.85658143883529,-12.813890087052599,10317528.82723003,17811.578094397875,0,0,0,0,0,0,0,0,0,0,10
-38.9367060217164,-97.94511954194476,10324511.080386525,17689.521890700315,0,0,0,0,0,0,0,0,0,0,8
-39.92159242945701,26.34989883028493,10341997.0129668,17834.418719202233,0,0,0,0,0,0,0,0,0,0,11
-39.37731159876745,-76.60238337212158,10366729.451087605,17765.21891875033,0,0,0,0,0,0,0,0,0,0,5
44.30722061584777,-85.08815685509934,10395578.644547217,17778.63011923647,0,0,0,0,0,0,0,0,0,0,12
-39.55702196544326,-73.22815152235933,10430092.599508347,17826.519636122364,0,0,0,0,0,0,0,0,0,0,11
44.707281672637066,88.47153428025297,10484494.269544838,17881.058342003053,0,0,0,0,0,0,0,0,0,0,5
-40.26600291346307,8.025030187707102,10498102.943026992,17962.696193466785,0,0,0,0,0,0,0,0,0,0,12
-40.275250798603054,1.8374921036049159,10504708.106564665,17972.767843309677,0,0,0,0,0,0,0,0,0,0,14
-40.3916697681042,14.334932324992337,10561018.147367036,18019.836234928756,0,0,0,0,0,0,0,0,0,0,11
-39.744738641790356,99.59720327255081,10580228.975194747,17942.307814063955,0,0,0,0,0,0,0,0,0,0,10
45.30052007716287,-48.25824980073268,10649435.932326034,18062.39214165628,0,0,0,0,0,0,0,0,0,0,15
-41.006759949011574,19.980907916905252,10869834.839523526,18283.820086501764,0,0,0,0,0,0,0,0,0,0,18
45.34272067489567,-87.1861075706119,10915085.081980739,18217.81689725987,0,0,0,0,0,0,0,0,0,0,12
45.971094086414126,57.66037412648822,10944165.873356374,18316.89845050057,0,0,0,0,0,0,0,0,0,0,16
46.090836673826885,49.41315513765534,10973886.528080588,18348.564558144946,0,0,0,0,0,0,0,0,0,0,15
45.60176550222454,-88.37446241547306,11052308.190365043,18331.00322999833,0,0,0,0,0,0,0,0,0,0,16
45.757415411838025,96.41725678208013,11054023.739880197,18345.656264411344,0,0,0,0,0,0,0,0,0,0,12
46.41737833205002,37.051135613361225,11103206.84085396,18473.350035074367,0,0,0,0,0,0,0,0,0,0,18
46.29422235555086,78.51683206108387,11207076.840847617,18514.535440803505,0,0,0,0,0,0,0,0,0,0,14
-41.53120433334365,-49.77639934235769,11270048.7918621,18581.372609364724,0,0,0,0,0,0,0,0,0,0,10
46.091971045268366,-87.38252884897521,11288365.319930367,18528.98865698598,0,0,0,0,0,0,0,0,0,0,16
-41.11074911004062,-92.21970197157373,11336953.844525123,18560.948641414685,0,0,0,0,0,0,0,0,0,0,16
-41.74701066842674,-61.12634125654204,11439386.10400652,18705.629483172008,0,0,0,0,0,0,0,0,0,0,14
-41.33452835276727,-92.47468586987928,11451395.714488879,18654.868167395045,0,0,0,0,0,0,0,0,0,0,10
-42.00948783828715,74.09762118792719,11545228.185434267,18800.258779967808,0,0,0,0,0,0,0,0,0,0,14
46.87590808982205,-68.58973269127864,11550156.627274223,18781.898779619452,0,0,0,0,0,0,0,0,0,0,13
46.93909494454644,92.461302995555,11621139.688481322,18825.92559580708,0,0,0,0,0,0,0,0,0,0,13
-42.268891072502335,65.59662403251752,11635746.001052469,18883.18634040353,0,0,0,0,0,0,0,0,0,0,14
46.938161061883505,-81.25135864913422,11669023.5274039,18848.65547286545,0,0,0,0,0,0,0,0,0,0,12
-42.49846102253281,-38.93356353809805,11716907.664887259,18953.157398033007,0,0,0,0,0,0,0,0,0,0,11
-42.78652800994613,2.6944137688710725,11773621.791309398,19026.6473504085,0,0,0,0,0,0,0,0,0,0,16
47.223003660943505,95.94490080130271,11790780.150851121,18955.050232678306,0,0,0,0,0,0,0,0,0,0,10
-42.91194341425537,-28.353137393552117,11894489.562544515,19110.36937138081,0,0,0,0,0,0,0,0,0,0,12
48.23741899542455,-20.51909092497594,12043298.435014261,19239.235069003287,0,0,0,0,0,0,0,0,0,0,4
48.31390922032264,34.001593095017284,12073396.221944153,19266.843465630525,0,0,0,0,0,0,0,0,0,0,16
-43.28481418042989,44.03668274325807,12082800.797383193,19264.658638523815,0,0,0,0,0,0,0,0,0,0,13
48.18678737868126,-45.58220008110856,12103149.664446378,19260.82372453209,0,0,0,0,0,0,0,0,0,0,14
-43.30496626361751,82.16513624100102,12262543.54712767,19365.971306915126,0,0,0,0,0,0,0,0,0,0,5
48.72436715407861,40.82916017296071,12306149.674813608,19446.06336488598,0,0,0,0,0,0,0,0,0,0,14
-43.86162281670467,25.922925640615972,12349298.204840511,19488.80450865658,0,0,0,0,0,0,0,0,0,0,15
-43.81894098894008,-32.66381034823516,12386021.046295965,19495.61902570306,0,0,0,0,0,0,0,0,0,0,10
-43.499673629970644,91.55890638106771,12425122.545062661,19475.54029647093,0,0,0,0,0,0,0,0,0,0,18
-43.287990880242376,-91.25406311981598,12446226.18884749,19457.498540019416,0,0,0,0,0,0,0,0,0,0,8
-44.02510311048724,-15.130440464505867,12448592.564031485,19564.67374686915,0,0,0,0,0,0,0,0,0,0,17
48.94432760112667,67.36639983507888,12521285.8524993,19588.82813677619,0,0,0,0,0,0,0,0,0,0,14
49.20930641055003,-8.473978956217977,12535817.350298746,19635.382671387226,0,0,0,0,0,0,0,0,0,0,15
-43.83355297142355,-69.40730610872058,12574677.203386078,19602.64706038121,0,0,0,0,0,0,0,0,0,0,13
49.264523102337165,50.62852910168715,12623974.676318983,19682.728232083296,0,0,0,0,0,0,0,0,0,0,7
49.49355162517526,6.468737366169222,12676443.652468966,19739.822945207452,0,0,0,0,0,0,0,0,0,0,10
49.1156908637343,94.84958918325813,12775326.153676908,19742.907548590712,0,0,0,0,0,0,0,0,0,0,9
-44.64660799970659,48.4822438715284,12822799.938166069,19841.0576037483,0,0,0,0,0,0,0,0,0,0,15
-44.35503372618312,89.8819748980371,12869780.273064965,19828.050022238658,0,0,0,0,0,0,0,0,0,0,11
49.98765422762642,30.166934045019815,12962513.328176074,19965.981709648117,0,0,0,0,0,0,0,0,0,0,14
-44.921846548562996,78.54086733866146,13106566.204071863,20030.95445931532,0,0,0,0,0,0,0,0,0,0,8
-45.36523390252274,32.04874429311337,13172583.7681111,20126.44698335266,0,0,0,0,0,0,0,0,0,0,9
50.366836733249585,-24.036492535914377,13196431.30118716,20137.107920500737,0,0,0,0,0,0,0,0,0,0,12
-45.3378660336317,52.14410950548336,13212086.570566585,20135.0478436308,0,0,0,0,0,0,0,0,0,0,9
-45.16767180556916,74.63993885728988,13219120.473486958,20122.006631299773,0,0,0,0,0,0,0,0,0,0,13
50.502569122518906,42.26213811315981,13271736.890265275,20194.3411695711,0,0,0,0,0,0,0,0,0,0,6
50.416746884867166,63.60457294334381,13301372.0226825,20193.01391670451,0,0,0,0,0,0,0,0,0,0,8
-45.689391302888204,-14.39935543572794,13351976.795207221,20262.943702648776,0,0,0,0,0,0,0,0,0,0,10
50.61154241926343,-34.61116229941126,13364475.022695081,20250.458978390052,0,0,0,0,0,0,0,0,0,0,14
50.85945277572759,-25.34890684901778,13472148.24515795,20345.319072654605,0,0,0,0,0,0,0,0,0,0,5
-45.92155220443359,-52.06855892821138,13611176.28514189,20423.414498237868,0,0,0,0,0,0,0,0,0,0,13
51.29776842748478,11.22964866093919,13668419.272763154,20497.292388204543,0,0,0,0,0,0,0,0,0,0,11
50.91803763814889,92.37014146619919,13741292.356517477,20488.85015714483,0,0,0,0,0,0,0,0,0,0,11
-46.39983243769428,-21.973552566542637,13764785.134676762,20568.90317639814,0,0,0,0,0,0,0,0,0,0,18
51.32959466675757,70.06741664932389,13838948.674360983,20593.972820652638,0,0,0,0,0,0,0,0,0,0,11
51.302703729063666,-73.34712402502832,13949003.33811416,20646.57153082369,0,0,0,0,0,0,0,0,0,0,17
51.777142378231645,29.99948754076945,13956159.125492277,20717.39928639806,0,0,0,0,0,0,0,0,0,0,12
-46.25362896411005,-80.4222518157119,13971349.67926793,20647.28366244513,0,0,0,0,0,0,0,0,0,0,13
51.20545226550607,-89.30570340113752,14012773.465593087,20655.5857549252,0,0,0,0,0,0,0,0,0,0,8
52.063198017387435,10.469434077382545,14100459.359556563,20818.012601380105,0,0,0,0,0,0,0,0,0,0,21
52.02522262879927,34.906660975870466,14106289.0211201,20826.500165071564,0,0,0,0,0,0,0,0,0,0,12
52.129236504567075,-22.006410729967826,14177388.103751265,20875.285742648135,0,0,0,0,0,0,0,0,0,0,16
52.2630327988243,8.178644840932733,14214330.806949781,20901.295130665272,0,0,0,0,0,0,0,0,0,0,11
-47.237508700624595,-15.275882491682523,14223887.547115365,20914.02953675401,0,0,0,0,0,0,0,0,0,0,9
-47.22858188241794,52.32401446258234,14271584.63304394,20929.32840507812,0,0,0,0,0,0,0,0,0,0,13
52.2320847869444,55.66621767087122,14285915.847388351,20934.14182818752,0,0,0,0,0,0,0,0,0,0,11
52.159422114987336,78.58726555906284,14353711.984167883,20966.400240741896,0,0,0,0,0,0,0,0,0,0,16
52.20514585811469,86.40892074091241,14426930.533638043,21008.97773091468,0,0,0,0,0,0,0,0,0,0,7
52.058241406609,-91.87697747748066,14514773.48013699,21021.49682972353,0,0,0,0,0,0,0,0,0,0,14
52.89731038340918,15.522379350392868,14580706.449608866,21173.392740382245,0,0,0,0,0,0,0,0,0,0,15
52.88166398650114,-13.900990671257361,14591413.929442294,21183.19986500173,0,0,0,0,0,0,0,0,0,0,9
52.74176916147164,63.77290672185816,14612113.938785437,21165.37822966072,0,0,0,0,0,0,0,0,0,0,8
52.85377763608611,52.216347676737655,14630360.53453527,21191.802954832903,0,0,0,0,0,0,0,0,0,0,12
-48.12788636476548,24.841369599670358,14722958.62698563,21279.553642801173,0,0,0,0,0,0,0,0,0,0,11
53.12980919788254,61.981883785559035,14828877.586224435,21322.205896071573,0,0,0,0,0,0,0,0,0,0,11
-47.729786120533134,-93.41823408142571,14912269.59628791,21307.22262430785,0,0,0,0,0,0,0,0,0,0,9
-48.6344197476057,82.27909570091495,15228706.64852214,21594.02474160193,0,0,0,0,0,0,0,0,0,0,13
