a,b,c,d,e,sse,sae,2,4,8,16,32,64,128,250,500,1000
4.36394661744073,57.88606958198388,4.710118087462698,1.3696288458049626,-0.8534234264373621,100007404794.83356,1205096.0218651025,15,20,23,22,8,2,0,0,0,0
-3.50600159175936,34.86064109104359,-1.1423996207182574,-4.402453100644791,-0.8065368303737577,100979922010.6151,1172004.3327198338,20,22,21,19,8,5,0,0,0,0
-4.694115196722896,43.28059050273688,0.08849304295313942,4.91406313443119,-0.806160548941266,101898616146.0732,1164187.9245448115,14,17,25,19,16,1,0,0,0,0
-4.057701862250868,82.41306390391448,1.9851534100142807,1.3932179749410896,0.8468160437055765,103626088855.82262,1238335.0422746108,14,18,10,3,1,0,0,0,0,0
2.8239873226036334,-2.2438415991719984,1.5931100426703972,-0.1359056752003509,0.8532450623026868,103871662146.24112,1241963.5241566044,21,23,38,33,13,3,0,0,0,0
-3.2010952889796904,24.31041677408003,-2.1860547291870946,0.8477431250156107,-0.8522365495041608,104347682231.72961,1243764.6929612742,17,16,28,29,17,4,0,0,0,0
-3.5779393851012484,27.960107842363385,-2.7906205552788887,-3.67420260163109,0.8493366432270051,105686348652.89835,1212637.2604142027,8,26,46,32,13,2,0,0,0,0
-0.24090994285209177,51.75073242544841,1.7102868495043175,-3.527502012960549,0.8456397373411288,107664980286.39644,1233799.9993963265,20,20,26,20,7,2,0,0,0,0
-3.7993852821651384,70.90970095416066,-2.7387714655988304,-2.8695306939526475,0.8730348932433962,109243101954.63179,1248643.0178478474,22,17,18,11,3,0,0,0,0,0
0.21714584801941328,2.7713923947683057,-0.45528380908635135,4.605921375810169,-0.8426320076441112,109673197614.619,1221004.051989181,19,20,33,35,14,1,1,0,0,0
-2.247500187300888,45.60229447314059,-2.2916217609743117,-0.6594816843305571,-0.8748278972868482,109820368662.1213,1276333.3360740382,10,24,35,28,15,3,0,0,0,0
-3.9964614134750507,79.63122022424436,-0.6067292146771583,-0.9169075674796456,0.8833801462464477,110192363317.03516,1276190.847871618,18,22,4,6,1,0,0,0,0,0
-4.922332823668613,47.50865954776817,3.4035595676081147,1.7471140869521262,-0.8981191819818912,112354792638.105,1277399.7885027612,15,21,27,26,14,1,0,1,0,0
-4.707503963449736,6.645838040592793,1.084385028928815,-4.021403520715399,0.8737727724470599,115613803053.56345,1269307.8763505474,16,23,30,22,12,1,0,0,0,0
2.40342457893089,45.24501996517379,1.7812324691500727,-3.6614683990888865,-0.8929302894070261,116827213557.53577,1279508.5061055315,8,21,35,20,8,3,0,0,0,0
-0.7095481196745101,28.08146889156739,0.5150877724129526,1.9944246191806823,0.9017109551601221,116866837144.88266,1307010.6422816943,21,25,26,20,7,4,0,0,0,0
4.225737439508039,39.8696400386323,-3.0288931613451986,-4.941240666710835,0.8786687299254501,117254787465.43582,1254374.6837318356,14,22,27,16,10,2,0,0,0,0
0.028644168159106087,61.93710259274195,-3.9252836657083368,-0.9749984991776124,0.9256097914184718,118306429158.13628,1317452.7440155796,12,19,24,15,4,0,0,0,0,0
-1.848545416520877,94.78547783772633,4.47013366528491,2.851382524542519,0.8876328570937986,118330113612.9949,1312099.9444391762,19,14,8,3,0,0,0,0,0,0
-0.2676686606646843,2.356937284499021,3.305821786318207,2.222824842576582,0.8994458287309577,118829270780.87439,1318723.9273193364,14,23,20,32,13,2,0,0,0,0
-4.481299507886536,60.19195900968022,2.7342007293476094,-0.9459718530851546,0.9172400549505273,121422401692.77032,1343509.5856076078,15,20,12,10,0,0,0,0,0,0
3.3584733187387084,45.54183512420636,2.222761504732401,-3.2709095242848516,0.9063884529674935,122375842503.02666,1324289.1017816702,15,21,15,16,0,0,0,0,0,0
2.1314823170715327,84.07426115652405,-4.4542592312965725,2.1856169100612375,-0.9114102501729127,122599828241.08383,1340417.620115736,16,18,16,4,3,0,0,0,0,0
-2.689071910355496,88.84582423323545,-1.6093202005214033,1.1491442613540324,-0.9264734561961081,122731924640.47592,1345740.3787351686,8,17,20,5,1,0,0,0,0,0
1.2331645770282327,40.33952305999643,-2.7960425594721317,-4.1099872726619155,0.9141765099793489,123112255738.66241,1306689.5049072062,13,24,22,18,4,2,0,0,0,0
4.620885160486001,-4.259197472494199,-2.3859975842572636,0.8059991534619462,-0.9308544692722407,124499167130.00467,1359633.0050121949,20,29,16,23,7,0,0,0,0,0
3.0865509185794497,-0.44373034999132877,-0.8375910047792088,-1.6772608487914766,0.9377746960601305,124580509176.82079,1350277.142709904,13,19,32,25,11,3,0,0,0,0
-1.3906282066036235,11.014040668961162,1.2857494351085386,2.324650195129788,0.9287096323219348,125038075097.96298,1349756.527728077,14,28,23,27,10,0,0,0,0,0
-2.6746197492296986,-0.6351221238173625,1.1149729281162024,-0.5540650361706163,0.9422478441611313,126282886197.72227,1367925.2095964456,19,22,28,19,12,1,0,0,0,0
0.3596512313399014,2.6638021546020285,4.917342667556468,4.090024204818425,-0.9343197892587352,126447939293.48965,1322861.7818445724,15,23,42,23,13,3,0,0,0,0
-0.4787097005172605,34.47791192819498,-2.4891928522278075,1.4185907426466215,0.9677184453816468,130972748568.76949,1385431.0635176147,21,23,27,18,9,2,0,0,0,0
-3.07418462440448,2.348571747535104,3.207355353107179,-0.3354349115523565,-0.9735440551090448,131099421921.00485,1388968.7153691838,22,23,35,29,13,2,0,0,0,0
1.724044823540397,3.277883386473949,-1.849857428877102,0.7909216537225223,0.9743469611330688,132633397867.1519,1397444.503262679,19,28,31,21,13,3,0,0,0,0
0.21216348666179474,28.596686235023242,-1.9257795569036897,-3.9673953809738016,-0.9409057985997009,133260832196.05553,1370446.2143506536,16,17,24,18,8,0,0,0,0,0
-1.1648844592871974,21.050138006650748,2.630491799713691,2.7328770230247574,-0.9713143960711221,134072243276.58807,1388440.4485442927,14,26,26,31,17,1,0,0,0,0
2.932672933522049,57.536067728423774,0.6890729571443845,1.7136672185737778,0.9715644164513639,135162655547.67026,1410178.398709357,11,28,22,6,1,0,0,0,0,0
-1.3589340154046727,29.60041432556551,4.635725975192052,-1.6394218290783789,0.9691056771830118,137660397838.7836,1428133.1306992278,15,16,24,12,2,0,0,0,0,0
0.2013823270644588,48.370229949438894,3.076254984890168,2.6065255006299273,-0.9986083973902353,140854675209.88806,1424535.4103640427,10,19,22,20,8,2,0,0,0,0
0.8009116182473299,35.86964457750369,1.0829664631175353,-2.609796990442005,0.987630425150825,141579053608.44534,1434771.7405700646,16,22,23,13,5,0,0,0,0,0
-3.97919573917679,64.84728859886665,2.6309264680996627,-2.2867149800002617,0.9927340662753048,143778972634.76505,1452221.5702372645,13,13,19,4,0,0,0,0,0,0
-3.588535106638541,7.275702623981722,2.3407006327022373,-0.7115288951381853,-1.0185605969646963,144547783775.30902,1458824.5167801627,18,26,28,23,12,2,0,0,0,0
-2.7501146744630423,57.01088532844562,-4.747197899584102,4.556312416995219,0.9990887801276935,145804931781.59113,1418862.192884683,13,27,17,13,6,1,0,0,0,0
1.255052114494383,66.80225234936859,4.158707151740401,-1.3900085349460456,-1.0304419017943611,146788631217.92203,1463786.9698176794,10,21,13,15,0,0,0,0,0,0
2.578889464734136,72.4732122012833,-2.772111540713318,-2.0522664828066493,1.0221817919319554,146976028602.78882,1464082.535153155,13,20,12,11,1,0,0,0,0,0
-0.9344955213433561,52.57681265025331,4.0568068182460735,4.6485853167646045,-1.0065557306905393,148609760164.81952,1430839.234664414,16,20,14,20,7,0,0,0,0,0
-1.0375896204876156,58.57027878330549,2.506445450678937,-0.5392551914989578,-1.0365872089874717,149337880813.7985,1482295.30415579,16,15,18,8,2,0,0,0,0,0
2.5021275680832256,58.083618223186974,-2.532020424916844,4.831074317151412,1.0187996663140435,154458760570.37445,1460105.271306069,11,19,27,10,6,0,0,0,0,0
-1.6235615269806516,69.1981330563781,-4.026266640210205,-0.9143217722376633,1.0572664549087554,154594609956.16138,1507458.392746686,10,21,12,9,2,0,0,0,0,0
0.5545392131162439,79.39238705659665,0.17599382715124623,3.2845305152597835,1.0330194659831173,155572012194.84485,1496952.3832454793,10,19,12,5,0,0,0,0,0,0
-2.86097150753027,16.616613466475886,0.6968296687513167,3.6503984281008712,1.0441197374006448,160171061248.30896,1513411.7517475071,16,22,29,17,6,0,0,0,0,0
4.197507564303846,49.47203295422963,-0.23072034374307115,-4.211328641219629,-1.0416153553315,160811519827.98932,1505680.0869406066,13,19,30,12,5,0,0,0,0,0
-1.320968039686358,48.10894563284268,0.636387032314536,-4.859673813757878,-1.0386145417485801,161776246076.8538,1496753.7415764532,9,23,24,13,1,0,0,0,0,0
-1.621336367553888,76.35961218289488,4.013905466482509,3.4254941322050634,-1.0777391585709442,164979478797.4716,1532879.3987790216,14,22,17,10,2,0,0,0,0,0
4.298373411805013,90.38725674107897,-1.1622630797346192,-0.41277917015730736,-1.0799982608066196,165462393602.11118,1565007.7462635266,13,22,11,4,0,0,0,0,0,0
-0.05546634729068334,67.71620367834467,0.032042038063989864,-3.5802822346238514,1.0649518677677028,165789847397.4656,1541800.2985937288,13,14,11,3,0,0,0,0,0,0
-4.035248238617038,72.79268434399798,3.229036326476475,-4.782201355287999,1.049390422566736,168497772421.13187,1537867.726801305,14,16,11,7,2,0,0,0,0,0
3.4197908349634147,14.89255676288131,-0.34861254011790965,0.8270702570598214,-1.0920564611283332,168861470989.33276,1580173.1828931072,13,25,29,19,6,1,0,0,0,0
-0.9036934020000942,31.050344287293775,0.9120876276352536,0.7820333865582434,1.0929908338237846,169731393126.68765,1585874.0749306038,16,21,19,8,2,0,0,0,0,0
-0.06675248273658863,17.207349529944796,-0.4618041439788563,3.9246783116678845,-1.0741335788666673,169817927841.2455,1554898.4891455825,10,19,25,20,3,1,0,0,0,0
3.4926618448661966,45.21892362964104,-2.9334421992415862,-1.207971447809011,1.1063057934686622,170616862679.4965,1583626.1827308168,16,17,26,22,2,0,0,0,0,0
-3.9375244436527,52.23650689435388,1.8655320535098543,4.965131753084542,1.0618151101540807,171496498968.3612,1547156.207559033,16,12,10,5,3,0,0,0,0,0
-0.35690936188456845,86.19467979333876,-2.125886583221056,3.4165150764678103,1.09295051137543,171789637029.11887,1570638.7413911112,15,19,6,1,0,0,0,0,0,0
-3.404439727663273,34.799435813067106,4.720644080581026,-1.5145822365847939,1.0881843493196195,172642526666.96237,1600941.935861695,12,15,10,6,3,0,0,0,0,0
-3.6460781868181713,60.89749119689445,-3.3102843494353174,4.6014673579774,-1.0686118372765474,173106487592.47086,1561840.8421921683,15,16,13,7,1,0,0,0,0,0
4.820130169629486,41.18677998442669,2.8584450366367786,-0.79336948357414,-1.12104270757438,174703584512.2962,1602854.5719306995,18,11,16,17,3,0,0,0,0,0
0.33313249825033786,51.17362718394414,2.036687006977113,-1.2632175743230034,-1.1237331901648195,176741524673.7097,1611154.0710254668,18,28,20,13,4,0,0,0,0,0
0.40186618672581353,77.86824000722447,4.471768446697032,-1.0837277837707315,-1.1337340953360542,177271903636.38382,1610937.3160982502,12,13,20,3,2,0,0,0,0,0
1.9459137990241624,57.87793740762723,4.431259349184307,1.0669259334297854,1.1103951574917614,178889435242.53476,1632329.0778659133,18,23,10,8,0,0,0,0,0,0
0.05534682932628421,39.541975487151596,-2.4356273523607097,-0.7887026086817714,1.1324993941603587,178939120035.43814,1624109.334353002,8,16,22,11,4,0,0,0,0,0
0.23498435037820453,65.6703106545992,3.471220894294678,3.5380881985914616,-1.1218457852103003,179416820196.5171,1600007.5038316718,19,14,15,15,0,0,0,0,0,0
3.9558038112222835,2.953771253095965,-1.2910498377962765,-3.3882539672433944,-1.1120330716389013,180684494840.63654,1614915.5049455701,15,16,22,13,3,0,0,0,0,0
-0.9666099774017027,14.416470239691307,-3.1525907489105087,2.918319010956637,-1.1269316742758786,185900265482.6185,1646679.5869951686,13,21,26,8,1,0,0,0,0,0
0.09085357965141583,17.712864367907237,4.943672534768957,-2.0484426239840836,-1.1649753871027846,188322024251.41498,1655214.554544342,15,23,26,15,5,1,0,0,0,0
-4.23545566178669,91.79212260806351,4.5691982479121,-4.661716703737921,1.1110908364027425,188363490604.79355,1635516.8157295948,13,8,7,1,0,0,0,0,0,0
2.8210474012398725,20.401909610808705,-0.9066488258039431,-3.4610120519403145,1.1444635282830786,189110901757.94116,1649394.992836073,20,24,26,12,5,1,0,0,0,0
4.132430323460552,65.42300629886728,-4.059819322513879,-4.5643746586428176,1.1426578501828475,189394101067.17603,1630544.945980751,18,17,12,9,2,0,0,0,0,0
-3.312320464879386,41.575546859049275,2.6471747617726855,2.930224481288671,1.144357605815931,191163643909.1494,1670507.0476829475,13,17,12,5,3,0,0,0,0,0
4.776093682136549,87.3218483153204,3.858860657283012,1.2207016244534046,1.150226740682145,191435632183.93533,1687820.571517338,10,9,8,2,0,0,0,0,0,0
2.311494451324881,80.10840381743283,2.8362869587263226,-1.2200122861632656,-1.193048114823474,198294391263.8242,1705908.5765750138,14,16,10,1,1,0,0,0,0,0
-2.0709105867102884,34.62084073147039,0.9577203709601703,-0.37803278230181014,-1.1901629197665708,198833733638.74683,1713830.729424811,17,17,21,12,6,0,0,0,0,0
3.5453751242392766,54.61442524750946,4.308819500883194,3.1769133174552007,1.1624610159267066,199543687291.23697,1706744.9204415958,17,13,10,5,0,0,0,0,0,0
4.364223974880394,15.868010964085837,-0.38010206026983795,0.5695740047428473,-1.1920788221002176,200996442231.94073,1724884.7848224277,17,21,24,13,1,0,0,0,0,0
0.7519637386054061,67.23080023239483,-4.031559273788034,1.614142452659256,1.2058752810009707,202285977254.2476,1722136.44421768,14,14,13,7,0,0,0,0,0,0
-4.133412714682983,-4.679543703174545,-4.979882579308436,0.7447983926938919,-1.1830888522996954,202882268571.41965,1739101.5643690843,14,18,20,10,3,0,0,0,0,0
-4.905534911860964,50.235200504587425,2.5233011419885463,-1.24324317661518,1.1890652397361894,202917762409.67993,1734768.4328540883,14,11,11,6,1,0,0,0,0,0
-4.665654828927791,-0.33804127424013686,-4.534238686306691,3.05823680584753,1.2056338763651748,204319800662.3905,1716264.944136918,17,26,20,16,5,1,0,0,0,0
-2.511524925246209,40.58551032770909,4.57671019787681,2.7883998580363043,1.1821849080984972,205320146905.33832,1736215.0000510665,14,13,8,7,3,0,0,0,0,0
-2.3931486089208267,9.166709592728456,4.726290690351364,-1.8960822982827938,1.1885651979607719,205783941427.0466,1745008.4736858094,11,15,15,12,1,0,0,0,0,0
2.471120356104124,24.582366154464147,1.4809466796443127,4.483791655474864,1.18310797071023,207754806100.18613,1719123.3204760496,16,14,13,14,2,0,0,0,0,0
-0.9400584538883496,88.3098721214112,0.8320721317575437,-4.446567527336223,-1.1931417965504085,208314487050.77225,1717598.928452741,19,9,9,0,0,0,0,0,0,0
0.17441465517336674,73.08945171459033,-0.8387082974231017,1.783043241000442,1.2154604608491768,209133355695.31018,1754557.3806931523,16,12,7,3,0,0,0,0,0,0
0.3512982258209778,9.37347359070852,4.842968827078135,1.6896175286991433,-1.2295369076381668,209383817283.82526,1749310.3634651774,18,23,25,14,4,1,0,0,0,0
2.7867005043304065,-4.780245343433949,4.9562133640154595,-4.325114974616172,1.1799014356236999,209554665155.0084,1733309.322391515,16,27,18,12,3,0,0,0,0,0
-2.088617824198493,32.56362193252893,0.09363809931689282,0.6777057923980827,-1.219909982930294,209962686523.31628,1761825.8993617673,9,21,16,6,2,0,0,0,0,0
-0.908106776661679,64.2912748124983,3.1255774642505063,3.6603226029947766,-1.2161634123626088,210961834016.81824,1738261.0804415355,22,12,15,12,1,1,0,0,0,0
-0.4277543867474982,40.08964810394114,-0.12368266363675318,-4.233547382647972,-1.2026396310448737,211867698886.54697,1738051.2814091486,19,13,20,11,1,0,0,0,0,0
1.867816933488581,62.39827325893735,-3.8215754921436784,-1.5394402638065072,-1.2214680042523218,215392002750.18335,1785547.7990417622,18,14,7,3,0,0,0,0,0,0
-1.855891415596358,80.84489330302958,3.6268206664640843,-0.09279899188165253,-1.2542120097997378,217756165001.18658,1789731.7969337094,11,15,8,1,0,0,0,0,0,0
-4.014850832839032,94.25724622941195,-2.3329479477425066,1.6145482834434732,-1.2351591929869423,218531186485.96432,1795832.6035210558,7,17,12,0,1,0,0,0,0,0
-2.9737428624734985,2.5123381797069015,-1.4763249551938626,4.6880750193074885,1.2248021172406194,219497226780.66122,1761645.6777085462,12,22,31,9,1,0,0,0,0,0
-3.097102294023588,49.0614608754344,-2.6239820372631604,-3.9832996791669006,1.2448935834381807,222900600841.43814,1785879.5125307168,15,18,13,3,2,0,0,0,0,0
0.5066311373744803,44.91184139754292,1.0028432056560055,3.1194026023106574,1.2448427847177737,224031160640.9188,1806439.8172194741,17,21,12,3,2,0,0,0,0,0
2.8758793733027987,59.346660387679776,1.3654570526135048,0.984856428369242,1.256963676621039,224996267894.13043,1826631.761215936,17,17,4,3,0,0,0,0,0,0
4.301805869100869,53.52457818092345,-2.4189921210373946,3.774535418076262,-1.2486207037168437,228602723071.1359,1817138.6506706078,12,7,14,7,2,0,0,0,0,0
3.074654200266112,36.87328201137975,0.49136643557076276,1.18909160246948,-1.2855737757503172,233129435801.99805,1854321.594629946,18,17,29,13,1,0,0,0,0,0
0.7399633681489899,15.999686678877815,0.4883257400226544,-0.05343367487230921,-1.288369083217126,233611513117.76807,1859069.8848295114,11,11,14,7,1,0,0,0,0,0
-3.7756326073460187,67.3066706403269,4.442266142080896,-3.033535081757488,1.2678734099979758,235949769456.2581,1860387.1925709916,17,19,8,3,0,0,0,0,0,0
4.442284629258234,33.71713208144413,0.5008929709621484,-4.974162090900929,1.2633678556948844,236501904008.17273,1829874.5176758603,11,10,10,10,0,0,0,0,0,0
-2.1169399921491383,73.57360760046673,-3.2828838298903706,-3.892856657289152,-1.2733296278115311,238752520389.38718,1857194.0925567802,10,11,13,2,0,0,0,0,0,0
-4.719088681570314,56.06708985061473,1.2302798756518687,-3.8284490094810373,-1.2942938635893109,241212730930.1982,1862302.8915666437,18,11,11,3,2,0,0,0,0,0
0.23866654240184815,8.259472761693946,-0.4520761041239316,-4.355867869522875,1.296737989358757,244964971682.62418,1871696.8133724332,8,22,16,6,0,0,0,0,0,0
-1.7807274670280404,10.444534480763716,0.1985751792864212,-4.024594532850242,1.2981430284975213,245037601061.2413,1877519.1832976746,17,18,17,10,4,0,0,0,0,0
-1.0639604024974139,9.858220733144456,-1.9727968450797784,2.721992913611616,1.3226070075353045,247721619663.0425,1900319.871001565,15,19,19,9,1,0,0,0,0,0
-0.3963495830378063,-2.5689774298930557,-4.4049104176708065,-3.0477119568657263,-1.3007221819874895,247772256956.14838,1905733.906608398,14,15,11,7,1,0,0,0,0,0
3.6891265412052405,80.43381685860786,-3.8626203462709063,-4.376995441038537,-1.2926711019988235,248100464047.02866,1888223.8983608098,16,19,11,2,0,0,0,0,0,0
4.294271376196418,17.440654173023212,-2.3228238952122684,1.4407574223280513,1.3374079511658268,250603364965.88986,1920011.5665369823,13,18,16,12,0,0,0,0,0,0
1.1138513500483018,94.09411396368657,-1.546935357023258,-0.1429456183504465,1.338307819741761,251234841659.1588,1928908.567446197,10,13,3,0,0,0,0,0,0,0
-1.8751588206651206,66.24535000166668,-4.4812468203103775,-4.27294372879242,1.3269250712228455,251462016549.42816,1894480.169437647,17,13,14,9,0,0,0,0,0,0
-3.5037736630097394,61.217816286157486,-0.705915363931684,-2.3170238233865903,-1.340094528279272,256343354285.70386,1939250.4198577835,20,6,13,6,0,0,0,0,0,0
0.7653620660024636,57.71642644859149,0.625114194727006,4.310183400103773,1.3248872072835756,256569537742.1971,1920487.4060397102,18,11,15,5,1,0,0,0,0,0
2.9891852691575718,87.81311139416137,-3.5727543374850046,1.7860216399485926,-1.3419579706743456,259311099264.59366,1957476.4928858827,11,18,6,2,0,0,0,0,0,0
-4.775071077901537,25.366403346212977,4.463639982581618,-1.4040797699714758,1.3434139279366626,260786733421.70795,1967971.455329765,13,18,5,4,0,0,0,0,0,0
-3.730456660095708,17.974136942371427,-2.0763471607661668,4.328405430561011,-1.3414125865238025,264275903970.30362,1950379.7483305242,18,16,9,5,2,0,0,0,0,0
-4.458373395978413,51.79859650648296,-1.2575464653042379,2.8691334537921955,1.3689901480472848,266592366243.43332,1973181.6944033979,17,20,6,4,1,0,0,0,0,0
-3.906136948782496,48.434304558330226,4.992690499537662,4.779067107497543,-1.3711082988976484,268978657311.88763,1952096.1604453821,23,15,11,5,1,0,0,0,0,0
-3.2020265784071436,50.270934784363476,-3.3750987929885734,-0.09411695097410266,1.3956197415961222,270900717173.37454,1999452.913615011,10,16,7,6,1,0,0,0,0,0
-1.59828608859626,27.594234745526876,0.2191590580068148,2.450190272706674,1.3834018380315474,272908809415.5005,2001495.2819833378,9,28,9,3,1,0,0,0,0,0
4.403012636349375,80.35948479083724,-0.5668989762854713,-0.9609929609595511,1.3916570053428927,273232500224.9983,2011078.1415987997,14,10,6,1,0,0,0,0,0,0
4.460978797703744,17.09321048597632,-0.4272879621936889,-0.9029156946579695,1.392093130850962,273270668527.24365,2009915.9377260157,16,18,4,5,2,0,0,0,0,0
2.717681375120166,17.393833755311288,1.4658215393229508,-3.751340050304491,1.375918578359042,274961323651.8587,1997417.1135165123,12,12,13,5,2,0,0,0,0,0
0.13277787833435273,60.7345535316375,-0.5514655018158798,-2.2616637739662715,1.3943282106028034,276056578585.19336,2014222.8860013448,6,23,6,2,1,0,0,0,0,0
0.974732844341835,40.650013514146046,-3.19717149080476,1.027148789541398,1.4138639972741522,278704840889.9521,2026448.7651051055,9,14,12,7,1,0,0,0,0,0
4.0311662208561945,27.307129584849683,-4.406317827878823,2.3547819108554204,1.4128758758815003,278751983248.664,2017533.043420515,18,22,13,7,0,0,0,0,0,0
3.5327251438455534,74.44697355720307,1.2149810269054964,2.247649670731329,-1.409114712923527,280580015095.96954,2027616.2752597227,14,15,10,5,0,0,0,0,0,0
4.650366299736305,75.61170841162092,3.675682601818526,3.215684240226725,1.3944604487289265,283561191872.05817,2039287.8074615917,9,9,5,1,0,0,0,0,0,0
-2.394239841180952,75.60639295286204,-3.011054197879802,-3.980831135454339,-1.3935096773378355,284254179931.9217,2029264.135916184,11,22,8,2,0,0,0,0,0,0
3.6848551065182598,33.282195657387334,0.01649261994157314,2.2368117599591466,1.4335875690291804,292241648775.5891,2073100.225980501,11,11,9,1,1,0,0,0,0,0
-1.08338598528242,50.7479940528104,-1.0713956730288619,-3.3449977569100806,1.4317674587002296,292935491237.20483,2064941.1812110993,12,12,13,5,0,0,0,0,0,0
-4.741911731027023,87.44138727423469,0.5886539396541721,1.7901892669894597,-1.4495008828116585,296703656180.61536,2089112.6603555856,14,10,5,1,0,0,0,0,0,0
-0.6287872697602923,33.05840147633127,3.59718058267703,-1.8955802305218716,-1.4603714765507703,297824842412.0338,2089313.3203793971,18,12,13,5,1,0,0,0,0,0
0.2564328551155546,59.8543513726937,3.4827970025025508,-1.014965922058677,-1.4641487612271065,298282679940.1197,2094583.4114992647,26,20,11,3,0,0,0,0,0,0
-4.03219142545232,86.935160811396,1.605173988046559,-3.3988819493623454,-1.447551913345201,298356103583.9767,2080670.0761094233,16,16,8,1,0,0,0,0,0,0
-0.14507937622711076,56.770769658293034,-3.3676576793674107,1.6837276524173674,-1.4482962247095434,301179131057.1043,2110952.5029751887,11,17,16,3,0,0,0,0,0,0
-3.4635237242872794,-2.08137402537812,-1.8877822344704032,3.83650344186041,-1.4471118431202834,304166323953.01953,2102847.2608016254,14,14,14,2,0,0,0,0,0,0
0.26875099449076245,37.434827384898696,-1.3267298762983892,3.887552855606069,-1.449693760962969,304564337958.9768,2101951.0292221378,21,15,12,7,2,0,0,0,0,0
4.313953660305575,23.816388441471897,4.415408124759786,-4.200628877947593,-1.4724461529242916,307831996016.1167,2102486.6148108826,11,18,11,5,1,0,0,0,0,0
0.8686589266954883,12.750888981600987,-3.0052684333963695,4.360431251547098,-1.4495013918421429,308399223111.5425,2112119.069351759,12,19,7,6,0,0,0,0,0,0
-4.835206154782159,23.898575125138393,-3.3445533665215645,-4.223185111448818,-1.4538599732033841,310179158062.1871,2120029.9138875687,24,10,10,6,0,0,0,0,0,0
-0.8247975459144117,68.02228243413215,-4.224127615580116,-2.6482733122754754,-1.4645172671041573,310784175241.45605,2138964.687301467,13,12,8,2,0,0,0,0,0,0
0.9182842673256779,84.70108478213807,3.7032388736226665,-4.485782464474232,1.4546011792903197,312246486671.0633,2126741.9672766984,10,5,4,0,0,0,0,0,0,0
-4.649968705900873,76.13257619432277,-2.740716461497079,0.11476359860811414,1.4975432090226226,313143844712.16864,2151467.844518059,10,15,4,0,0,0,0,0,0,0
3.807230556608376,12.957787236502533,0.5666738772905786,-0.05860708533645198,-1.4972665275245864,315527433439.63367,2160652.2717806394,14,18,11,5,1,0,0,0,0,0
-0.5471700443086238,16.3899941191945,3.5876149574938,4.12659702356266,1.4763872145703703,319490104198.27106,2154765.585224324,15,12,11,2,0,0,0,0,0,0
4.803438284248468,0.2227989197794038,-1.0199586209924325,-1.340713367680395,-1.5002901204513952,319689945887.4509,2174631.748101041,12,17,9,1,2,0,0,0,0,0
-1.7866130045506678,49.66981530609104,2.061835334618415,4.706641034380732,-1.4954706822409891,322212691656.1916,2148408.2836168506,8,20,6,1,0,0,0,0,0,0
-3.740422120200159,58.656212361308405,3.0507214717381217,-0.6904724803114357,-1.5219023103816864,322766974725.7904,2180561.1513099344,15,12,11,0,0,0,0,0,0,0
-3.943392036658049,23.313673983677347,-3.3050148680899625,-0.14255048057208342,-1.5177707864730108,329306561375.8706,2212133.2019654,16,11,11,3,0,0,0,0,0,0
-3.3617886784123865,61.588657884123364,-1.5054767631634478,-2.450934286881963,-1.5203510205511028,330500539896.2621,2204307.855890955,10,12,8,3,1,0,0,0,0,0
-1.84534622830237,21.062818897039442,-1.9538012758646062,-0.14210224260618265,-1.5373203743272223,335988311436.3614,2232716.9874425787,11,12,9,5,1,0,0,0,0,0
4.484958187082205,65.86941655111836,0.16698891974912922,2.1901368037160225,-1.5476401743352977,339528159381.28784,2234030.5003864802,15,15,9,2,0,0,0,0,0,0
-0.08041333190225242,92.84857867316704,3.6895812183038963,1.0816490775625738,-1.5650771850184784,340717284383.1142,2238269.495906479,15,6,5,1,0,0,0,0,0,0
3.577106274757334,84.8573503986213,2.012763093324926,3.1685986235956403,-1.5537833544762703,341920562004.3804,2231876.361763992,13,9,10,1,0,0,0,0,0,0
-4.431011449403357,46.17569120473034,0.3426651176091289,-3.6096189300955706,1.5475556371066528,344218974281.0687,2240222.785205104,6,14,5,0,0,0,0,0,0,0
0.6894117830054647,44.81954656958679,1.4372657167988825,2.5209861488847167,-1.5618138090059617,344771205023.6492,2247901.7070154455,12,14,17,3,0,0,0,0,0,0
3.1015263025697575,22.11886598594836,0.03620096102178216,-4.116305746976893,-1.5490314449310794,345745549988.3092,2238232.1243375815,12,17,15,3,0,0,0,0,0,0
-0.1257712728335294,49.209865664601054,-2.1463977032350634,2.4377204520705886,-1.553642312404071,345809602641.1706,2256469.1604676954,17,18,10,4,0,0,0,0,0,0
4.078832824375546,16.382760788295386,-0.6243528628419126,2.0442878082885247,1.5716576430782228,349489389352.57587,2268285.9923451412,8,15,14,6,0,0,0,0,0,0
3.040683268899926,47.11372639133853,-1.8010075184354557,-4.928011668885855,1.5596124493794186,351414763570.21155,2245382.6603126787,13,12,12,3,0,0,0,0,0,0
1.8994945719408314,91.35551632423521,4.961776101061741,-1.7848901771126857,1.566619695491518,354781866044.5031,2296142.748713534,15,12,2,0,0,0,0,0,0,0
2.349680120986058,19.108512903965284,0.17162048518281559,-0.9030181303354556,1.5859717937517104,355498601334.6598,2293655.3352207593,11,10,9,4,0,0,0,0,0,0
2.393084156395794,84.75706998685055,-4.489683460747875,2.7428171438310587,-1.5725835212628314,357947238731.30237,2296130.87050029,8,7,4,1,0,0,0,0,0,0
