a,b,sse,sae,2,4,8,16,32,64,128,250,500,1000
31.09704787195136,-8.173524297850392,4706213.311135655,12027.933630517422,10,19,9,1,0,0,0,0,0,0
30.53767850515044,90.88539141216458,4787193.437995584,12017.025858193105,12,19,9,3,0,0,0,0,0,0
31.30292194661385,-23.92578096856957,4806400.103832068,12138.398716590296,11,16,15,7,0,0,0,0,0,0
-26.472782146526754,18.484008100205656,4821970.687275405,12178.052509641442,31,16,12,4,0,0,0,0,0,0
31.49922145438876,0.8216919887439502,4829823.083673317,12187.851318854535,18,24,11,7,0,0,0,0,0,0
-26.43134579189254,-17.59094725705323,4833500.913471657,12177.75617985192,25,21,7,4,0,0,0,0,0,0
-25.90329063349803,85.41352340205327,4870127.402882254,12141.029939278453,4,12,13,3,0,0,0,0,0,0
31.432125316430415,-33.276312214737814,4878048.353922736,12220.457318912126,20,17,16,3,0,0,0,0,0,0
31.380384284024956,-41.61014813850608,4892616.534174228,12223.83107513795,18,17,12,1,0,0,0,0,0,0
30.953521039197852,-71.77685366897248,4914641.317326153,12183.641978572776,12,15,10,3,1,0,0,0,0,0
-26.722286015733587,43.38638514003122,4950106.442718786,12318.074709996732,16,12,12,3,0,0,0,0,0,0
31.333513380150066,-62.008087344285975,4978800.461860544,12292.11497610356,9,12,9,3,0,0,0,0,0,0
-27.52887027401492,20.199403831235657,5181090.1991121415,12623.324918917504,10,14,17,2,0,0,0,0,0,0
-27.06662168534973,-55.06403001934903,5186094.774292684,12560.901527831531,8,12,10,5,0,0,0,0,0,0
32.28342824529199,-51.0983881330745,5239766.379267639,12630.831234216255,17,21,6,3,0,0,0,0,0,0
32.28774958460781,86.20377863180374,5337536.9061460085,12718.147221186644,12,16,8,2,0,0,0,0,0,0
32.646152174018084,-47.945486677949376,5349411.744333106,12771.928068773408,11,20,9,1,0,0,0,0,0,0
33.05505733624753,3.8505556374086183,5360017.363301668,12838.273525586554,12,13,21,2,0,0,0,0,0,0
-27.712192060024705,-48.543362203276445,5375098.171552202,12801.326367700156,19,10,7,1,0,0,0,0,0,0
32.81327928247205,-50.658853404164894,5420383.061289523,12849.927300285815,17,17,14,1,0,0,0,0,0,0
32.82704660296915,69.39738591876835,5428810.410739369,12857.897637797409,14,7,11,4,1,0,0,0,0,0
32.93765698305836,62.04210435119495,5433180.583623289,12882.066931971982,11,13,8,5,0,0,0,0,0,0
-28.24046641239218,-11.98638086865904,5442221.3754036445,12931.982274073374,11,12,9,1,0,0,0,0,0,0
-27.661827054931322,-73.89651545692344,5503628.680084608,12901.478978026185,16,13,6,1,0,0,0,0,0,0
32.65373145595228,-75.45618681102883,5511527.516036554,12905.92575681939,11,16,9,1,0,0,0,0,0,0
-28.03621881336788,71.6337177944556,5513166.471853622,12955.163177706581,10,19,12,1,0,0,0,0,0,0
33.48585605289989,38.15244997615227,5545952.079324222,13043.211992194108,13,18,12,4,1,0,0,0,0,0
-28.658513174300438,-33.01507077805617,5645071.807229617,13150.30371919175,14,19,11,3,0,0,0,0,0,0
33.218410875970164,-70.26662303026868,5673994.299707386,13113.755217802991,13,11,12,6,0,0,0,0,0,0
33.95280489285739,-15.703014613302585,5703480.886675989,13234.881069613404,10,8,11,3,0,0,0,0,0,0
-28.22328236706977,95.68807210925542,5726208.951481258,13152.87926051316,16,16,9,1,0,0,0,0,0,0
-28.059289796483398,-86.34669613709465,5733145.598082346,13135.617109924888,17,19,8,0,0,0,0,0,0,0
-28.225491832592326,98.30661984401229,5745883.135822443,13166.886717913283,11,9,6,1,0,0,0,0,0,0
33.89741346428866,-49.35716883556302,5798105.990035218,13299.19033457935,8,11,9,2,0,0,0,0,0,0
33.97666289775623,73.49336568714153,5857614.126131236,13353.805268106784,7,9,4,2,0,0,0,0,0,0
33.66368341743643,96.87208532145235,5891127.080704606,13341.125361425944,15,10,10,2,0,0,0,0,0,0
-29.091655504546893,-56.37734082824106,5903949.748197789,13405.832083023623,11,17,15,1,0,0,0,0,0,0
34.5632384616637,37.13616464580437,5933471.630328199,13494.696318544555,14,13,8,1,0,0,0,0,0,0
-28.495122692639498,-92.29398672258884,5935083.741992789,13355.067965655035,11,11,13,3,0,0,0,0,0,0
-29.60656653107327,-12.466867492045822,5935867.3491344685,13506.224810542819,7,21,7,4,0,0,0,0,0,0
33.84900301364752,-79.54048493281019,5962458.458668795,13421.189672314124,12,16,2,0,0,0,0,0,0,0
-29.46602503696016,-52.941368627666165,6022591.642295063,13547.622571332344,11,13,6,3,0,0,0,0,0,0
-29.708257477942396,52.70708606776418,6032837.101927514,13594.172883983216,9,22,15,1,0,0,0,0,0,0
-29.385698421043443,-65.0110847825215,6060428.431697094,13570.734570224598,6,11,3,2,0,0,0,0,0,0
-29.416928628236377,81.13801620621172,6060642.1404329,13574.298533120917,10,14,10,1,0,0,0,0,0,0
33.70609440797,-98.18552020355847,6060766.849256648,13482.385159876669,16,15,7,0,0,0,0,0,0,0
-29.25233915675993,-72.96188230403304,6062559.13683835,13555.277822418779,18,12,9,0,0,0,0,0,0,0
34.983867607753524,23.38670842624606,6065343.57086427,13657.611103682728,18,14,4,5,1,0,0,0,0,0
-30.118973954219257,-10.818349831411922,6123448.877473084,13719.7874106035,18,18,10,2,1,0,0,0,0,0
34.54889562538477,-69.69500093884179,6149645.050114411,13661.717793603511,18,14,14,2,0,0,0,0,0,0
-29.085733062973645,-96.6363932551546,6184080.930918212,13626.433842479331,11,23,9,0,0,0,0,0,0,0
35.21648914607292,50.17811559696361,6213437.245507707,13799.02680984937,14,12,12,2,0,0,0,0,0,0
35.13520904645054,-43.199871781129275,6225144.322134348,13798.116996759718,13,14,18,1,0,0,0,0,0,0
-30.305318161997064,-41.16741242780601,6280511.82439233,13863.125228998195,16,18,9,1,0,0,0,0,0,0
35.57510905932344,0.007855043813933094,6282661.903009875,13900.53794987203,12,18,12,1,1,0,0,0,0,0
-30.506299355003705,-18.349737939853455,6283915.010204082,13889.995467041406,11,16,9,3,0,0,0,0,0,0
35.689176749199504,4.911356003161245,6323418.539281383,13943.54287866063,12,16,6,2,0,0,0,0,0,0
-30.68148621627755,-30.765896025007322,6384637.683924178,13989.158926479036,7,12,12,5,1,0,0,0,0,0
-30.65715755759399,-39.83140781365322,6408304.100448499,14006.186082515249,12,17,11,3,0,0,0,0,0,0
-30.5315337856982,73.5669151089169,6433736.314707008,14000.8818677486,16,17,13,1,0,0,0,0,0,0
-30.366848953481608,89.59253612605642,6466820.255200217,14009.838147371667,14,10,9,0,0,0,0,0,0,0
-30.09229496712709,-97.52452218581938,6562605.574530611,14043.328001888589,10,14,3,0,1,0,0,0,0,0
35.283009020891086,-90.10701569233717,6571635.628799452,14069.216790369926,19,13,7,0,0,0,0,0,0,0
35.69855678500613,-75.49645333310846,6619033.226426612,14166.684775658085,11,19,6,2,0,0,0,0,0,0
-31.276413137048834,-40.93249445059346,6650679.938566835,14268.338174638193,10,13,10,0,0,0,0,0,0,0
36.46061925482891,39.39267101145458,6657950.10188379,14293.852758039604,13,18,7,1,0,0,0,0,0,0
36.44166441984768,-27.309124979666848,6666742.444632392,14296.543102435333,16,15,4,2,0,0,0,0,0,0
36.63142910400546,26.263483391596765,6699057.70060454,14352.463707073892,8,11,10,1,0,0,0,0,0,0
-31.52984881050247,63.18981191241721,6767493.666096098,14387.046238527286,17,19,7,0,0,0,0,0,0,0
-31.844497658796712,5.235280900247247,6771166.639063335,14428.453735794372,21,12,14,0,0,0,0,0,0,0
-31.53180537841496,73.49450310304351,6818401.259935008,14418.778157486582,20,10,10,3,0,0,0,0,0,0
-31.783777114978932,-62.393510270088306,6955644.488223328,14550.451276951715,19,18,4,3,0,0,0,0,0,0
37.25580644366852,-42.2227754047598,7041299.989622393,14681.595419667723,9,12,7,0,0,0,0,0,0,0
37.30803199756426,-39.68985081648589,7051777.549933243,14695.826927431317,11,18,8,1,0,0,0,0,0,0
37.375095893900635,-33.906525696871824,7056882.84795674,14706.509660741083,17,3,15,2,0,0,0,0,0,0
36.86527078527379,-76.07685889170418,7075539.288147441,14652.60639956187,19,8,8,0,0,0,0,0,0,0
37.214133682680256,-66.56033514437665,7151191.918058187,14749.45302035151,10,11,5,0,0,0,0,0,0,0
-32.81543136247085,-52.34386762743557,7313097.307817004,14945.881912395122,14,24,4,0,0,0,0,0,0,0
37.90482204049192,-52.267351192856125,7348999.393356241,14983.01766650419,12,12,6,3,0,0,0,0,0,0
37.49600805901443,-88.97027908115196,7423421.328495091,14978.198731837736,10,8,3,0,0,0,0,0,0,0
-32.8093139268756,90.54992635398392,7428997.520945327,15025.805597496417,9,13,8,0,0,0,0,0,0,0
38.56772860557621,13.436378774848805,7467864.148155961,15152.882393116852,17,20,12,2,0,0,0,0,0,0
-33.4266592891848,-30.958595854850458,7474224.8903802475,15137.219370443798,12,13,4,1,0,0,0,0,0,0
38.657265253364386,-20.378302001285917,7539563.01742398,15215.429708414329,15,15,6,1,0,0,0,0,0,0
-33.75309209614083,3.3291529793841903,7545324.079432665,15231.969527399764,14,12,8,2,0,0,0,0,0,0
38.12144438647448,90.50003466152242,7555745.584668708,15154.778149308047,16,18,3,1,0,0,0,0,0,0
38.738573743294836,-12.626338561439596,7557140.101985307,15241.827310745273,15,18,9,2,0,0,0,0,0,0
-33.504307104850014,-44.34311187292393,7557485.137731804,15209.829705446075,17,15,6,3,0,0,0,0,0,0
-33.33202687894105,79.77009975328676,7575126.710235803,15190.097534657223,19,9,6,0,0,0,0,0,0,0
-33.97710708659535,76.05372113369526,7821869.681908755,15448.591925597948,14,13,6,1,0,0,0,0,0,0
39.47724329308994,28.763744009001925,7864411.662400924,15550.205927106777,18,17,6,0,0,0,0,0,0,0
39.00071073903351,91.98892288260697,7929786.430939209,15526.238860372907,9,6,4,0,0,0,0,0,0,0
39.530489343947096,-30.043715583472633,7933516.870428597,15595.875692520305,9,13,7,2,0,0,0,0,0,0
39.21564935924192,85.76106786783714,7979326.054327042,15584.084174065341,15,17,5,2,0,0,0,0,0,0
-34.43267221555777,-68.13451632021932,8073426.947801843,15675.798878842013,8,10,7,1,0,0,0,0,0,0
-34.91914725734388,-22.69840621413148,8078301.764836511,15747.740254298555,13,12,5,1,0,0,0,0,0,0
39.980374565679654,71.8840144306696,8225558.831437713,15855.448611746104,18,9,5,4,0,0,0,0,0,0
-35.36836035021875,68.46674334931657,8376221.023771986,16007.374856439386,11,13,5,0,0,0,0,0,0,0
-35.485511808716424,64.94523716444763,8410565.528321411,16045.779647536809,15,15,7,1,0,0,0,0,0,0
-35.773340000017285,-1.454617177939042,8412711.964138564,16085.2574171852,13,13,4,1,0,0,0,0,0,0
-35.136824841336704,-74.21692512044874,8414812.874635614,15997.730109915638,15,10,6,0,0,0,0,0,0,0
-35.82525613785337,-10.00758681022343,8445869.803714342,16115.61516470864,7,12,6,1,0,0,0,0,0,0
40.86016327824308,23.02330285160224,8454484.981387688,16125.291879713694,9,11,5,2,0,0,0,0,0,0
-35.94437811753366,6.374685127657017,8483831.582169328,16149.26412423648,11,8,8,0,0,0,0,0,0,0
40.901047118446996,36.20267747498562,8494775.421747023,16155.642467222726,14,9,7,2,0,0,0,0,0,0
40.39222760717897,92.27087698501464,8525907.637924619,16103.736614297162,20,16,3,1,0,0,0,0,0,0
-35.37660833110951,98.67444816302097,8564520.78554293,16129.288089894444,9,11,7,0,0,0,0,0,0,0
-35.71610160824734,-75.52897339215974,8676051.264089052,16244.110932775202,11,10,5,0,0,0,0,0,0,0
41.220611416781054,-50.925141659397966,8753132.123047758,16364.990997192674,17,11,6,0,0,0,0,0,0,0
-36.67304286528661,-12.700289511817118,8827493.634409605,16474.378292932193,13,9,2,2,0,0,0,0,0,0
41.48777515869244,64.19620880020534,8849979.031976648,16462.47864273406,17,7,6,1,0,0,0,0,0,0
42.00595339054681,1.9607546312488893,8960566.417909186,16599.53966939841,16,9,7,0,0,0,0,0,0,0
-37.012571174353525,-11.81069411445121,8979292.916410483,16616.090587342933,17,13,5,1,0,0,0,0,0,0
-36.389645242315225,99.72077274812551,9018642.47352847,16553.916994059135,9,17,6,0,0,0,0,0,0,0
-36.85677392298206,-66.42562942046445,9124255.500318298,16677.408388067885,9,7,2,1,0,0,0,0,0,0
42.15146672885649,58.68513441539051,9125863.906779673,16723.36849590818,17,7,6,1,0,0,0,0,0,0
-37.356624371713856,42.41951329161549,9164071.324821902,16773.201749411433,11,8,6,0,0,0,0,0,0,0
-36.797259120119975,-78.62931175882377,9178970.804243442,16707.211834523787,11,9,3,0,0,0,0,0,0,0
-37.4709302513913,-24.169206152810062,9215764.067736628,16820.959911737158,11,9,7,1,0,0,0,0,0,0
42.68614008818898,4.2938657161515295,9270582.464472333,16882.88497132322,12,7,8,2,0,0,0,0,0,0
42.74995054283738,18.154274498446597,9302571.727748217,16914.13350249015,14,6,6,0,0,0,0,0,0,0
42.57597814062842,-47.54060522141701,9349992.73893842,16921.38067844693,11,11,6,0,0,0,0,0,0,0
42.08811711003821,-84.62496158865773,9355228.12439748,16857.605291499105,12,10,3,0,0,0,0,0,0,0
42.88406160882033,1.7285948716088342,9363375.566457666,16968.57728083293,11,13,3,1,0,0,0,0,0,0
42.66615587926836,75.40159926489264,9441233.316177858,16988.65795532885,22,11,3,0,0,0,0,0,0,0
-38.12617114638268,6.737284495811863,9473998.303906683,17065.254596984912,18,15,6,2,0,0,0,0,0,0
43.06077217152108,-32.852170403569986,9515127.38358829,17079.959278906525,13,11,4,1,0,0,0,0,0,0
-38.46978185105969,40.161823875745654,9674535.593018215,17238.470201320815,14,13,5,1,0,0,0,0,0,0
43.15416059588074,77.88287456971432,9681385.708125968,17200.08775278729,15,8,4,2,0,0,0,0,0,0
43.27325359437228,-50.51431807515681,9687730.23406548,17221.762956673083,8,16,2,1,0,0,0,0,0,0
-37.94441327488376,-83.61227523830021,9740866.61847607,17207.048471993377,13,8,5,0,0,0,0,0,0,0
43.031096399053155,-81.02892823637613,9761812.034970624,17230.018550389887,11,7,2,0,0,0,0,0,0,0
43.48518811120411,-63.93163927174304,9860049.583773324,17350.603548298543,13,10,6,2,0,0,0,0,0,0
-38.64686310975816,76.51276245965806,9905066.230150336,17401.927067257882,11,9,3,0,0,0,0,0,0,0
-38.8084995977962,77.95246403573313,9989623.012141839,17473.810223986016,14,11,5,0,0,0,0,0,0,0
-38.95081343162865,69.02734429160594,10010029.986555582,17506.522047295595,12,9,6,0,0,0,0,0,0,0
43.467323672978125,-87.21120945524234,10013086.505056879,17441.528047889155,10,10,2,1,0,0,0,0,0,0
44.347202125918415,-1.5159814856065594,10056355.010436116,17586.34087437134,12,9,8,0,0,0,0,0,0,0
44.46447452934723,9.746560473298246,10108261.134743245,17625.82586279913,6,8,3,2,0,0,0,0,0,0
-39.58898965823197,3.0938458856677897,10169742.898500659,17683.281810571763,7,10,4,0,0,0,0,0,0,0
-39.49573074506929,-42.09360068165755,10230334.437918216,17707.496253483932,9,12,1,0,0,0,0,0,0,0
44.72090886671785,-49.65452178463694,10373208.005309083,17824.30347164197,14,14,4,1,0,0,0,0,0,0
-39.36269308943425,-81.90205577281462,10398054.850791635,17785.66521788985,16,12,0,0,0,0,0,0,0,0
-39.31971003971597,-92.28082141216525,10459187.964628825,17819.764063503237,11,8,2,0,0,0,0,0,0,0
44.968765293328886,-48.218332391363376,10486872.626626365,17923.598889785564,13,10,6,0,0,0,0,0,0,0
-40.166065824044715,47.083064742038346,10508519.925081853,17957.83071084082,18,11,4,0,0,0,0,0,0,0
-40.17732437267607,46.68529958693978,10512799.50360816,17962.161536110892,11,10,1,0,0,0,0,0,0,0
44.65338255002311,96.969874069804,10516736.619243467,17891.34974605859,11,11,0,0,0,0,0,0,0,0
45.40472004846845,-26.907277634322995,10619140.750062408,18055.889697991075,14,9,3,0,0,0,0,0,0,0
45.35785717265139,78.42466926184767,10740819.761802955,18122.85830595382,8,8,5,0,0,0,0,0,0,0
-40.41513272685986,-58.826143804203966,10760023.27849064,18142.003911240034,13,16,5,0,0,0,0,0,0,0
-40.82290948185472,-6.221042623553515,10782758.43516536,18210.84302500254,15,8,5,0,0,0,0,0,0,0
45.90111234392185,-7.062976657570985,10822767.400422195,18244.53016110475,12,12,6,0,0,0,0,0,0,0
-40.90131140966389,40.45497248406659,10852853.823184192,18260.005764542904,6,6,4,2,0,0,0,0,0,0
45.642333511837535,-60.066330958657346,10879214.281415321,18240.69440082406,9,5,4,1,0,0,0,0,0,0
-40.33096618335988,-85.96045183064936,10899699.136395797,18206.822259064233,12,6,1,0,0,0,0,0,0,0
45.72318940864531,-59.636871856704346,10916872.976552524,18273.203788383853,9,14,3,2,0,0,0,0,0,0
45.590762823088795,-73.73599361095313,10938766.47566893,18260.146840883986,13,14,3,0,0,0,0,0,0,0
-41.182239659349904,33.88786032548916,10978108.103165325,18371.428517252447,8,7,4,0,0,0,0,0,0,0
46.151846074549354,70.26970434665495,11091389.284710487,18430.280772201593,16,6,4,0,0,0,0,0,0,0
-41.577831911234256,8.109610077345735,11152021.73137421,18513.57979264105,13,5,4,0,0,0,0,0,0,0
-41.22699730003057,-57.56582164394442,11156840.034169765,18477.582336344614,7,6,1,1,0,0,0,0,0,0
-41.585360605581826,-6.126547811457428,11165180.483613208,18530.978002155825,14,11,5,0,0,0,0,0,0,0
-40.94520601090876,-83.53525152427837,11185242.895157058,18448.991546137615,11,3,1,0,0,0,0,0,0,0
45.72523547398637,-99.15036576595297,11204293.001653899,18435.999315060126,13,13,1,0,0,0,0,0,0,0
46.72938170595279,6.420077737859614,11229080.198915629,18578.92023876231,20,9,2,0,0,0,0,0,0,0
-41.66066334866989,-34.30733039806306,11270838.955159241,18590.785936839427,4,9,1,1,0,0,0,0,0,0
46.69795352061362,60.775094077930504,11322762.28269317,18630.069853850284,12,5,2,0,0,0,0,0,0,0
46.715843753407086,-43.564184389416184,11335217.147561073,18639.915242092404,13,11,0,0,0,0,0,0,0,0
47.06035309970093,-1.5490942954432825,11402050.511452572,18725.897396169836,10,6,4,0,0,0,0,0,0,0
46.75669515163287,84.1013132245941,11473928.5745442,18724.60251305633,14,11,4,0,0,0,0,0,0,0
46.771449855708994,-64.96463019209276,11474479.130452007,18727.35993026263,12,7,1,0,0,0,0,0,0,0
-41.851615294983006,-59.69964096520386,11484462.840452403,18745.07411619851,9,6,9,0,0,0,0,0,0,0
47.10278577592629,-42.16938345362069,11526555.322029985,18797.47260469805,8,5,1,0,0,0,0,0,0,0
47.026791771618434,77.57721909211091,11573142.19873011,18817.93061781284,12,11,2,1,0,0,0,0,0,0
47.509564878910396,36.42118521087235,11659270.51891309,18931.438434353244,17,17,4,0,0,0,0,0,0,0
46.915948471691394,-84.20608531059742,11679919.335289262,18854.233093833234,12,6,1,0,0,0,0,0,0,0
-42.63796804095941,14.242358975486951,11696010.327327445,18963.18893617844,11,13,4,0,0,0,0,0,0,0
47.5555764183903,-31.228029533067,11718578.575862808,18963.570125256996,7,6,1,0,0,0,0,0,0,0
47.78603008702035,6.799474040302229,11771931.285678493,19022.333162508246,15,12,5,1,0,0,0,0,0,0
47.59641457775908,62.380000187140524,11790187.5298139,19010.441294064716,10,12,3,0,0,0,0,0,0,0
48.00597794139196,19.124787072044597,11890560.6868735,19122.63552245667,8,6,4,1,0,0,0,0,0,0
47.82418962254252,-41.87837340717873,11897712.59085967,19098.146382444313,13,10,3,1,0,0,0,0,0,0
48.138388831600025,-9.287718175069486,11969343.017806444,19186.411027447084,9,10,4,0,0,0,0,0,0,0
48.057542647619016,-44.00125965646935,12028485.307126522,19202.05660567416,9,6,3,0,0,0,0,0,0,0
48.267943956480735,19.932272875280916,12028505.041779445,19233.468734597194,10,8,1,0,0,0,0,0,0,0
47.68337121627408,96.36756296483395,12031379.311239151,19148.75185729707,17,7,5,0,0,0,0,0,0,0
-43.351821797304765,12.927167027870027,12068348.414911948,19261.692321895873,10,9,1,1,0,0,0,0,0,0
48.51856439797453,22.148638301760414,12162733.819754848,19340.945685451064,9,8,8,0,0,0,0,0,0,0
48.40408633766802,59.900797355898135,12201469.255957615,19340.610481212923,9,7,3,0,0,0,0,0,0,0
-43.523355793114234,-37.07947435655199,12245232.894594016,19376.00114459141,11,9,2,0,0,0,0,0,0,0
48.49816436167373,72.7902479561221,12311707.680560429,19418.603447047986,13,2,2,0,0,0,0,0,0,0
48.03028130582638,-94.47776445842241,12338070.957851123,19366.925282904227,3,9,0,1,0,0,0,0,0,0
48.852284900605014,55.180075244107314,12420023.54434096,19514.13973349821,12,11,3,0,0,0,0,0,0,0
-44.05102798993663,-1.6227477839641438,12443196.261309763,19562.054503557352,9,7,1,0,0,0,0,0,0,0
49.0579829935362,65.80374084801807,12574580.043595053,19631.648113842188,7,6,0,0,0,0,0,0,0,0
-44.28577348218325,-24.161734078596965,12609423.09076325,19683.186596595566,10,13,5,2,0,0,0,0,0,0
-43.82300579264855,95.72303092393898,12625368.016719429,19623.185514098903,9,3,2,0,0,0,0,0,0,0
-44.38934066656888,-8.4759366393466,12632544.681973776,19710.999016598274,15,8,3,0,0,0,0,0,0,0
49.32719127616386,-25.70024168458349,12635959.115446577,19702.12057767341,10,8,3,0,0,0,0,0,0,0
-43.97465211831266,86.27227226633335,12642598.648343666,19658.221402253694,8,7,3,0,0,0,0,0,0,0
49.15263654421187,79.66442863941452,12697661.090533484,19712.795361398807,11,7,0,0,0,0,0,0,0,0
48.76988972256166,-94.11720100915848,12724740.91184671,19671.320350186317,12,5,1,0,0,0,0,0,0,0
49.679412833750774,18.681364216765957,12780491.63457418,19825.03475439209,10,5,3,0,0,0,0,0,0,0
-44.778328450085446,28.95513570892564,12846606.0626237,19876.853084744813,12,13,6,0,0,0,0,0,0,0
-43.95455116484597,-97.53966614169043,12852444.078267554,19764.882512954682,8,6,2,0,0,0,0,0,0,0
49.814808672344526,-7.7463403908876245,12861585.063657254,19888.96598277559,12,6,4,0,0,0,0,0,0,0
-44.677826364468906,-50.56672162690903,12921265.472072594,19899.031585228728,10,11,5,0,0,0,0,0,0,0
49.69954762392615,-50.96311984821138,12934975.083903953,19909.300266345763,8,12,4,0,0,0,0,0,0,0
-45.010493917057005,2.1004559143368766,12958549.717125347,19961.3069892496,18,3,0,0,0,0,0,0,0,0
-45.1309645462759,38.78570489133685,13058763.13476414,20034.790814327214,9,0,5,0,0,0,0,0,0,0
-45.18941311207389,-11.267899538645224,13071210.203691073,20049.821406609684,12,10,3,0,0,0,0,0,0,0
50.09634406843412,59.200010018821615,13106786.381469065,20045.871850661926,10,3,2,2,0,0,0,0,0,0
50.194688146558036,55.84964576329972,13147246.473895224,20078.618667317674,13,13,1,0,0,0,0,0,0,0
50.568634520512916,12.532539944546556,13263319.037963396,20192.35903855997,14,9,4,0,0,0,0,0,0,0
-45.39458663323819,65.59385618214054,13298254.247992832,20189.718781239982,11,9,0,0,0,0,0,0,0,0
-45.13610242604103,-74.90415623802664,13313834.184730742,20163.603282799228,9,3,2,0,0,0,0,0,0,0
50.82223316238117,16.207950075780218,13405249.506485399,20302.54587827587,12,10,2,1,0,0,0,0,0,0
-45.72569836181921,-63.69354790635171,13566279.647660626,20376.422558959486,9,5,5,0,0,0,0,0,0,0
51.12591742605258,-31.238164588224862,13638497.818781722,20463.12348353031,13,8,4,0,0,0,0,0,0,0
51.25415722328725,33.299388476096425,13668004.31070709,20501.045422256746,6,3,3,0,0,0,0,0,0,0
-46.28556906276982,-35.64921374094685,13743117.881782424,20534.588220104273,10,6,3,0,0,0,0,0,0,0
50.99311248301828,-74.22288610234911,13782048.440207794,20519.78967620869,13,4,4,0,0,0,0,0,0,0
51.451177976394945,37.33335878466468,13787204.26510906,20587.828108870537,18,2,2,0,0,0,0,0,0,0
-46.56163685925738,-5.7616660553016175,13825367.951091208,20620.6491469434,12,7,2,0,0,0,0,0,0,0
51.57544240033047,46.15681793106313,13880816.322433252,20648.842626069865,10,4,2,0,0,0,0,0,0,0
51.78004162618802,41.93866995535416,13984202.360491991,20730.556152954327,9,7,3,0,0,0,0,0,0,0
51.52673094801713,-60.029423100111124,13992148.305753658,20700.261805571492,11,5,1,0,0,0,0,0,0,0
51.14660694457268,-99.94851457864438,14070327.119825963,20684.43784794631,14,8,3,0,0,0,0,0,0,0
-47.05949928704341,37.56410354490623,14131718.613867588,20843.553804103136,13,5,1,0,0,0,0,0,0,0
-47.20100661585776,23.658634604479474,14187700.834840711,20889.081413264736,12,6,3,0,0,0,0,0,0,0
52.22546515060523,41.838006601279176,14237061.338488247,20917.533369855475,12,7,1,0,0,0,0,0,0,0
52.17205472202045,-41.94740839419162,14268797.911869904,20915.761098987125,6,7,4,0,0,0,0,0,0,0
51.79329210301188,-82.80892534334129,14292800.459746044,20880.022875088987,10,6,0,0,0,0,0,0,0,0
-47.306225709691944,-63.55404656503383,14454816.762204433,21036.664486346333,17,5,3,0,0,0,0,0,0,0
-47.05124001855716,-86.6797014129274,14468906.539303172,20999.457431995674,8,7,0,0,0,0,0,0,0,0
-47.687923280327425,25.5976553052502,14469365.440549169,21095.52543304277,10,10,1,0,0,0,0,0,0,0
52.39096671849569,-66.95937706112841,14524046.040512793,21082.302219514582,18,6,2,0,0,0,0,0,0,0
52.43141946834683,-64.86370130764503,14534351.472917251,21092.924441691914,14,6,0,0,0,0,0,0,0,0
52.89669176714128,0.2468383144737345,14581745.677173898,21175.363703884865,10,8,2,0,0,0,0,0,0,0
52.127281873456184,-96.12161527108292,14589929.903171754,21071.302771966275,10,2,0,0,0,0,0,0,0,0
52.9351788009717,18.548928651483678,14604618.139911596,21192.32402505959,8,6,1,0,0,0,0,0,0,0
52.96382782764178,8.348623852978847,14617489.451088874,21195.459063756567,10,9,1,0,0,0,0,0,0,0
-47.651808880990366,76.88374969484676,14626206.92374104,21167.107361338512,7,4,5,0,0,0,0,0,0,0
53.07801505666481,-9.62526093103979,14697921.298729224,21261.39158473026,11,6,2,0,0,0,0,0,0,0
-48.06463924294961,-16.914448086181395,14703466.841161797,21263.062930125012,8,6,1,0,0,0,0,0,0,0
-47.650489053167554,-79.94790129625635,14760891.604985932,21229.748128112806,10,6,1,0,0,0,0,0,0,0
53.29041544148748,-3.4353548894434027,14813624.726226714,21344.409840314187,14,6,2,1,0,0,0,0,0,0
53.48937584771812,4.984816279815732,14924181.408923382,21419.55303976179,11,4,0,0,0,0,0,0,0,0
53.30994813506658,-46.41841099559194,14944594.972630342,21404.8135534446,6,10,2,0,0,0,0,0,0,0
53.52367671923969,21.559578365827008,14950072.926707845,21442.503800446495,9,3,2,0,0,0,0,0,0,0
-48.449423775056765,-30.16452107153033,14963031.56262049,21437.922506595372,12,4,1,0,0,0,0,0,0,0
53.68059453667752,4.5346404029964305,15036479.212803036,21500.31506500156,12,1,2,0,0,0,0,0,0,0
53.34126370929363,-66.90676418568003,15073183.019317321,21479.368523041776,11,2,0,0,0,0,0,0,0,0
53.720586162777636,60.52010073483035,15167995.236936765,21564.765318245543,7,2,2,0,0,0,0,0,0,0
-49.20397978719062,32.42611372340363,15367250.853259858,21739.097624343463,11,6,2,0,0,0,0,0,0,0
-49.17594881620231,-29.643186165576438,15389342.287272448,21742.54168897054,9,4,1,0,0,0,0,0,0,0
53.7911109307324,94.80495006790383,15402528.135022292,21697.099219249852,7,3,1,0,0,0,0,0,0,0
-49.200611227589654,-31.127370206480578,15408769.814925764,21754.384085794136,10,10,3,0,0,0,0,0,0,0
54.294295297362595,55.57839323994571,15487356.820900694,21800.18241813224,11,10,0,0,0,0,0,0,0,0
-49.09347497231025,-76.60471314878166,15579684.270228328,21822.886677872026,15,6,1,0,0,0,0,0,0,0
54.41238452107498,-50.37862513333482,15613259.792682773,21877.512605209347,12,8,1,0,0,0,0,0,0,0
-49.046046708611925,-88.91822753322644,15644258.056197148,21840.002206799465,11,6,1,1,0,0,0,0,0,0
